id	title	title_en	keywords_en	keywords_fr	authors	date	langue	translated
26645	Pierre Deffontaines et les missions universitaires françaises au Brésil : enjeux politiques et pédagogiques d’une société savante outremer (1934-1938)	Pierre Deffontaines, and the French University missions in Brazil: political and pedagogical issues of an overseas scientific society (1934-1938)	Pierre Deffontaines,Caio Prado Junior,Pierre Monbeig,Association of Brazilian Geographers,USP,circulation of knowledge,teaching Geography	Pierre Deffontaines,Caio Prado Junior,Pierre Monbeig,Association des Géographes Brésiliens,USP,circulation des savoirs,enseignement de la géographie	Ferretti Federico	2014-12-24	fr	true
26665	Morphologie urbaine et mobilité dans la Communauté Urbaine de Strasbourg	Urban morphology and mobility in Strasbourg	urban morphology,morphological indicators,urban mobility,Household Travel Survey,Strasbourg	morphologie urbaine,indicateurs morphologiques,mobilité urbaine,enquête ménages déplacements,Strasbourg	Tran Dong-Binh,Piombini Arnaud,Ignatowicz Michal,Moreno Diego,Frigui Rassil,Aguiléra Anne,Badariotti Dominique	2014-12-23	fr	true
26675	La politique des périmètres d’urbanisation est-elle pertinente ? Le cas de la région métropolitaine de Portland, Oregon	Are Urban Growth Boundaries efficient? The case-study of the Portland, OR, Metropolitan Area	housing,regional governance,urban growth boundaries,urban sprawl,transportation	étalement urbain,périmètres d’urbanisation,gouvernance territoriale,logement,transports urbains	Zaninetti Jean-Marc	2014-12-25	fr	true
26691	Mutations du système de villes belges	Evolution of the Belgian system of cities: changes in the economic profiles of the urban areas between 1981 and 2006	urban system,scaling laws,urban economy,innovation cycles,Belgium	systèmes urbains,lois d’échelle,économies urbaines,cycles d’innovation,Belgique	Condé Gilles	2015-01-16	fr	true
26697	Faire face aux inégalités de mobilité	Dealing with Inequality in Mobility: Tactics, Strategies and Projects for Poor Households on the Outskirts of Paris	daily mobility,poverty,spatial inequality,social inequalities,actors’ strategy,territorial policies	mobilité quotidienne,pauvreté,inégalité spatiale,inégalité sociale,stratégie d’acteur,politiques territoriales	Jouffe Yves,Caubel David,Fol Sylvie,Motte-Baumvol Benjamin	2015-01-19	fr	true
26711	Mobilités actives et santé : apports et limites d’un protocole de mesure de la marche et du vélo combinant des capteurs de mouvements (GPS et accéléromètres)	Active mobility and health: contributions and limitations of a protocol for measuring walking and cycling combining motion sensors (GPS et accelerometer)	active mobility,GPS,accelerometer,health,physical activity,urban environment	mobilités actives,GPS,accéléromètre,santé,activité physique,environnement urbain	Misslin Renaud,Charreire Hélène,Weber Christiane,Enaux Christophe,Bastian Thomas,Simon Chantal,Oppert Jean-Michel	2015-01-18	fr	true
26730	Multilevel comparison of large urban systems		urban systems,Zipf,Gibrat,cities trajectories,BRICS	systèmes de villes,Zipf,Gibrat,trajectoires de villes,BRICS	Pumain Denise,Swerts Elfie,Cottineau Clémentine,Vacchiani-Marcuzzo Céline,Ignazzi Antonio,Bretagnolle Anne,Delisle François,Cura Robin,Lizzi Liliane,Baffi Solène	2015-01-17	en	false
26753	De la forme urbaine à la structure métropolitaine : une typologie de la configuration interne des densités pour les principales métropoles européennes de l’Audit Urbain	From « urban form » to « metropolitan structure » : a typology of spatial configuration of density within Urban Audit’s « Larger Urban Zones »	urban functional areas,density,urban form,indicators,sprawl,polycentricity	aires fonctionnelles,densité,forme urbaine,indicateurs,étalement urbain,polycentrisme	Le Néchet Florent	2015-02-18	fr	true
26756	Emergence, diffusion et déclin d’un réseau de cliniques franchisées en Inde	Emergence, diffusion and decline of a network of franchised clinics in India	franchising,healthcare network,spatial diffusion,India	franchisage,réseau de soins,diffusion spatiale,Inde	Lefebvre Bertrand	2015-02-19	fr	true
26762	Monjaret A., Pugeault C. (dir.), 2014, <em>Le sexe de l’enquête. Approches sociologiques et anthropologiques</em>, Lyon, ENS éditions.				Blidon Marianne	2015-02-19	fr	false
26946	Ter Minassian H., 2013, <em>Changer Barcelone.</em><em> Politiques publiques et gentrification dans le centre ancien (Ciutat Vella)</em>, Toulouse, Presses universitaires du Mirail, 315 p.				Saint-Julien Thérèse	2015-04-10	fr	false
26763	Analyse spatiale de la structure des réseaux techniques dans un contexte de risques	Spatial analysis of technical networks structure in a risk context	spatial analysis,technical networks,risk,vulnerability,criticality,centrality	analyse spatiale,réseaux techniques,risques,vulnérabilité,criticité,centralité	Lhomme Serge	2015-02-20	fr	true
26767	Évaluation des conséquences d’aménagements d’infrastructures sur les déplacements d’animaux. Définition et expérimentation d’un modèle de simulation agent	Assessment of the consequences of infrastructures on fauna movements. Definition and experimentation of an agent-based model for simulation	movement,fauna,functional space,simulation,geographical data	déplacement,faune,espace fonctionnel,simulation,données géographiques	Jolivet Laurence,Cohen Marianne,Ruas Anne	2015-02-21	fr	true
26774	Dynamique spatiale et usage des schorres de l’Anse de l’Aiguillon de 1705 à nos jours. Enjeux de conservation d’un patrimoine naturel littoral marin	Spatial dynamics and human-uses of the salt-marshes of the Anse de l’Aiguillon since 1705. Conservation stakes of a coastal natural heritage	littoral,cartography,historical geography,nature conservation,Marais poitevin,saltmarshes	littoral,cartographie,géographie historique,conservation de la nature,Marais poitevin,prés salés	Godet Laurent,Pourinet Laurent,Joyeux Emmanuel,Verger Fernand	2015-02-24	fr	true
26795	Voyage (à vélo) au pays de Poutine	Travel (by bike) to the country of Putin	St.Petersburg,Vyborg,Nevsky Prospekt,Russian Museum,Bolshaya Izhora,Kingisepp,Ivangorod,Gulf of Finland,Peter the Great,Catherine the Great	Saint Pétersbourg,Vyborg,Nevsky prospekt,Musée russe,Bolchaya Ijora,Kingisepp,Ivangorod,Golfe de Finlande,Pierre-le-Grand,Catherine II	Koper Bruno	2015-03-03	fr	true
26826	Gintrac C. et Giroud M., 2014, Villes contestées : pour une géographie critique de l’urbain, Paris, Les Prairies ordinaires, 399 p.				Corre Thibault Le	2015-03-05	fr	false
26828	Fol S., Miot Y., Vignal C. (dir.), 2014, Mobilités résidentielles, territoires et politiques publiques, Villeneuve-d’Ascq, Presses universitaires du Septentrion, 255 p.				Dupuy Gabriel	2015-03-09	fr	false
26829	Multifractal portrayal of the Swiss population		fractal dimension,box-counting method,multifractal dimensions,Rényi dimensions,singularity spectrum,geodemography	dimension fractale,méthode de box-counting,dimensions multifractales,dimensions généralisées de Rényi,spectres multifractaux,géodémographie	Vega Orozco Carmen Delia,Golay Jean,Kanevski Mikhail	2015-03-09	en	false
26842	Environmental Impact Assessment as a Social Process: The Case of Nuclear Waste Storage in Sweden		Environmental Impact Assessment (EIA),decision-making,NGOs,nuclear waste repository	impact environnemental,prise de decision,déchets nucléaires,stockage déchets nucléaires	Keskitalo E. Carina H.,Nordlund Annika,Lindgren Urban	2015-03-10	en	false
26906	Aportes de la economía ambiental para la planificación territorial. Caso de estudio comuna de Quilpué, Chile		environmental economics,land planning,land planning instruments,ecosystem,biodiversity	économie de l’environnement,aménagement du territoire,instruments de planification de l’environnement,écosystème,biodiversité	Villanueva V. Antonio,Fagandini R. Francesca,Bazile Didier	2015-03-31	es	false
26921	Géographie d’une maladie émergente en milieu urbain endémique, le cas de la dengue à Delhi, Inde	Geography of an emerging disease in endemic urban milieu: the case of dengue in Delhi	dengue,re-emerging disease,spatio-temporal diffusion,urban area,spatial analysis	dengue,maladie ré-émergente,diffusion spatio-temporelle,ville,analyse spatiale	Telle Olivier	2015-04-07	fr	true
26945	The Russian exclave of Kaliningrad. Challenges and limits of its integration in the Baltic region		Kaliningrad,Baltic region,regional integration,exclavisation,cross-border cooperation,geopolitical orientations	Kaliningrad,région baltique,intégration régionale,exclavisation,coopération transfrontalière,orientations géopolitiques	Richard Yann,Sebentsov Alexander,Zotova Maria	2015-04-08	en	false
26947	Bernt M., Grell B., Holm A. (eds), 2013, The Berlin Reader. A compendium on urban change and activism, Bielefeld, Transcript Verlag, 280 p.	Bernt M., Grell B., Holm A. (eds), 2013, The Berlin Reader. A compendium on urban change and activism, Bielefeld, Transcript Verlag, 280 p.			Gallou Aude Le	2015-04-27	fr	true
26949	Complexité et Log-périodicité des remontées mécaniques pour skieurs	Ski lift Innovations, Complexity and Log-Periodicity	ski lifts,fractals,log periodic law,evolutionary tree,complexity	remontées mécaniques,fractales,log-périodicité,temps critiques,complexité	Brissaud Ivan	2015-04-27	fr	true
26954	Fournier M. (dir), 2015, Labellisation et mise en marque des territoires, Clermont-Ferrand, Presses universitaires Blaise Pascal, collection Ceramac No.34, 632 p.				Bonnard Laurent	2015-04-28	fr	false
26956	Adapter le modèle de l’édition scientifique				Pumain Denise	2015-05-06	fr	false
26957	Adapting the model of scientific publishing	Adapting the model of scientific publishing			Pumain Denise	2015-05-06		true
26958	Adaptar el modelo de la edición científica				Pumain Denise	2015-05-06	es	false
26961	Roger Dion, toujours vivant !		complex system,landscape,territory,area,wine quality,soil characteristics	système complexe,paysage,territoire,qualité du vin,caractéristique du terroir	Delay Etienne,Chevallier Marius	2015-05-06	fr	false
26969	Identification des variables expliquant la distribution spatiale d’oiseaux de la forêt boréale et modélisation de tendances futures : une approche multivariée		ecology,multivariate analysis,biogeography,Québec,climate change	écologie,analyse multivariée,biogéographie,Québec,changements climatiques	Gaudreau Jonathan,Perez Liliana,Legendre Pierre	2015-05-11	fr	false
26977	L’AAG pour les nuls	The AAG for Dummies	AAG,meeting,geography,United States	AAG,colloque,géographie,États-Unis	Blidon Marianne	2015-05-13	fr	true
26982	Images, textes et visions du monde : les dispositifs à l’œuvre dans les magazines grand-public de géographie	Iconology, texts and worldviews: the ways of objectifying reality in mainstream magazines dealing with geography	epistemology of geography,geographical magazines,popularization,media,discourse,representation,worldview	épistémologie de la géographie,magazines de géographie,vulgarisation,médias,discours,représentation,vision du monde	Labinal Guilhem	2015-05-19	fr	true
26991	De la flânerie al tránsito peatonal: la negación del derecho a la ciudad	From flânerie to pedestrian transit : the denial of the right to the city	urban mobility,pedestrian,accessibility,flâneur,Mexico city,the right to the city	mobilité urbaine,piéton,accessibilité,flâneur,Mexico,droit à la ville	Pérez López Ruth	2015-05-26	es	true
27006	Corbillé S., 2013, Paris bourgeoise, Paris bohème. La ruée vers l’Est, Paris, Presses universitaires de France, 286 p.				Delamarre Arnaud	2015-05-28	fr	false
27019	L’espace-temps des Turcs et de la Turquie, de l’Eurasie à l’Anatolie : essai de modélisation graphique	Space-time of the Turks and Turkey, from Eurasia to Anatolia : graphic modeling attempt	Turks,Turkey,people,graphic models,chorotype,interface,demographic policy	Turcs,Turquie,peuple,modélisation graphique,chorotype,interface,politique démographique	Bruneau Michel	2015-06-01	fr	true
