"id","SCHID","title","title_en","keywords_en","keywords_fr","authors","date","langue","translated","DatePublication","Rubrique","Auteur","TypeDocument","Disponibilite","VisuTot","Visu07","Visu08","Visu09","Visu10","Visu11","Visu12","Visu13","Visu14","citedby","citing"
4970,"7285305135530552617","Transformations urbaines : l'influence des politiques municipales d’aménagement L'exemple de Boulogne-Billancourt et d'Issy-les-Moulineaux ","Urban transformation : the impact of urban planning at the city level The case of Boulogne-Billancourt and Issy-Les-Moulineaux",";France;comprehensive plan;redevelopment project;urban planning;Zone d’Aménagement Concertée (ZAC);Boulogne-Billancourt;Issy-Les-Moulineaux;plan d’occupation des sols;activité immobilière;politique urbaine;real estate activit","politique urbaine,activité immobilière,plan d’occupation des sols,Zone d’Aménagement Concertée (ZAC),Boulogne-Billancourt,Issy-Les-Moulineaux",";Marie , Burkart","1999-10-27","fr","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
16193,"17113419753811411304","François Etienne, Schulze Hagen (dir.), 2007, Mémoires allemandes, Paris, Gallimard, 800 p.","","","",";Antoine , Laporte","2008-02-25","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
148,"639017751578149039","The debate on the standardization of statistical maps and diagrams (1857-1901). elements for the history of graphical language. ","",";statistic;graphical semiotic;statistique;cartogram;carte;sémiologie graphique;map;congrès internationaux;cartogramme;international congresses;diagram;diagramm","carte,cartogramme,congrès internationaux,diagramme,sémiologie graphique,statistique",";Gilles , Palsky","1999-03-16","en","false","16-03-1999","Rubriques Cartographie, Imagerie, SIG 1999","Gilles Palsky","Article","Texte intégral",3332,94,516,535,464,394,380,327,622,5,1
9262,"5338406228686269315","Intégration de fonctions topologiques du paysage dans le calcul des distances-coût","Use of topological functions of landscape for cost-distance computation",";habitat;résistance;campagnol terrestre;edge;cost distance;distance-coût;resistance;propagation;spread;water vole;lisièr","campagnol terrestre,distance-coût,habitat,lisière,propagation,résistance",";Jean-Christophe , Foltête;Jean-François , Cosson;Karine , Berthier","2007-07-18","fr","true","18-07-2007","Transversalités Dossiers 2007-2006 Sélection des meilleurs articles de SAGEO 2005","Jean-Christophe FoltêteKarine BerthierJean-François Cosson","Article","Texte intégral",1381,156,260,227,184,181,165,121,87,0,0
26058,"","Changement climatique et dynamique géomorphologique des côtes bretonnes. Leçons pour une gestion responsable de l’imbrication des échelles spatio-temporelles","Climate change and geomorphological dynamics of coasts in Brittany. The hierarchy of spatio-temporal scales and its implications in coastal management",";coastal erosion;risques côtiers;Bretagne;submersion;changement climatique;climate change;échelles spatio-temporelles;Brittany;France;sea-flood;érosion côtière;coastal risks;spatial and time scale","érosion côtière,submersion,changement climatique,échelles spatio-temporelles,risques côtiers,Bretagne,France",";Yannick , Lageat;Catherine , Meur-Férec;Alain , Hénaff","2013-09-27","fr","true","27-09-2013","Rubriques Environnement, Nature, Paysage 2013","Alain HénaffCatherine Meur-FérecYannick Lageat","Article","Texte intégral",2468,0,0,0,0,0,0,884,1584,NA,NA
25032,"13104512689362379449","Ambiances froides et consultations respiratoires dans le secteur de la santé publique à Sfax (Tunisie)","Cold environments and respiratory consultations in the public health sector in Sfax (Tunisia)",";consultation pour broncho-pneumopathies;météosensibilité;meteosensibility;pulmonary consultation;cold environments;Sfax;ambiances froide","ambiances froides,consultation pour broncho-pneumopathies,météosensibilité,Sfax",";Mounir , Jarraya","2012-01-30","fr","true","30-01-2012","Rubriques Environnement, Nature, Paysage 2012","Mounir Jarraya","Article","Texte intégral",1294,0,0,0,0,0,633,287,374,0,16
854,"4594071399178965975","Vagnoux I., 2000, Les Hispaniques aux Etats-Unis, Paris, PUF.","","","",";Nicolas , Verdier","2002-08-27","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2925,"6369772250854665440","Dynamique du parc de logements à Bogota : Analyse par typologies multi-dates","Dynamic of housing stock in Bogota. Analysis from multidates typologies",";typological analysis;habitat;space dynamic;housing stock;dwelling;analyse typologique;parc de logements;dynamique spatiale;Bogot","analyse typologique,Bogota,dynamique spatiale,habitat,parc de logements",";Marie , Piron;Françoise , Dureau;Christian , Mullon","2006-01-09","fr","true","09-01-2006","Rubriques Espace, Société, Territoire 2006","Marie PironFrançoise DureauChristian Mullon","Article","Texte intégral",5559,477,1319,929,735,503,433,480,683,4,10
5517,"","Collaborations","","","","","2007-05-21","en","false","21-05-2007","La Revue","","Informations pratiques","Texte intégral",1923,65,303,237,203,280,179,400,256,NA,NA
22864,"3909970800908713465","JournalBase. Comparer les bases de données scientifiques internationales en sciences humaines et sociales (SHS)","JournalBase - A Comparative International Study of Scientific Journal Databases in the Social Sciences and the Humanities (SSH)",";Wos;AERES;Scopus;sciences humaines;JournalBase;sciences sociales;bibliométrie;revue scientifique;ERI","AERES,bibliométrie,ERIH,JournalBase,revue scientifique,sciences humaines,sciences sociales,Scopus,Wos",";Denise , Pumain;Christine , Kosmopoulos;Michèle , Dassa","2010-01-08","fr","true","08-01-2010","Transversalités Dossiers 2010 Les revues en sciences humaines et sociales","Michèle DassaChristine KosmopoulosDenise Pumain","Article","Texte intégral",11286,0,0,0,3485,2149,2035,1728,1889,3,4
21987,"16639670951060117326","Des développements durables. Quel référentiel pour les politiques de développement durable en Europe ?","Sustainable developments. Sustainable policies within the EU: looking for a framework",";Union Européenne;référentiel théorique;European Union;regional policies;theoretical framework;planning;développement durable;sustainable development;politiques territoriales;aménagemen","développement durable,aménagement,politiques territoriales,Union Européenne,référentiel théorique",";François , Mancebo","2009-02-10","fr","true","10-02-2009","Rubriques Espace, Société, Territoire 2009","François Mancebo","Article","Texte intégral",6324,0,0,1619,917,930,878,1014,966,8,15
2911,"2985785882043568778","Christaller en Chine : de la campagne à la ville au cinéma","Christaller in China: from the country to the town on the screen","","",";Roland , Courtot","2006-06-27","fr","true","27-06-2006","Vie Scientifique E-Topiques","Roland Courtot","Article","Texte intégral",1173,111,300,255,136,113,52,137,69,0,0
6785,"17314289872160605504","The emergence of a “City of Cages” in Lima : neighbourhood appropriation in the context of rising insecurities","",";social inequalities;gated communities;Latin America;fortification;Lima;insecurity;residential enclaves;urban structure;state failure;spatial contro","",";Jörg , Plöger","2007-06-05","en","false","05-06-2007","Transversalités Dossiers 2007-2006 Systemic impacts and sustainability of gated enclaves in the City, Pretoria, South Africa, Feb.28-March 3, 2005","Jörg Plöger","Article","Texte intégral",4970,456,993,744,561,477,463,501,775,2,20
20573,"","Estimation du potentiel énergétique des déchets agricoles comme source d'approvisionnement décentralisé pour l'espace rural (l'exemple de la région de Kharkiv, Ukraine)","The assessment of agriculture wastes energetic potential as decentralized power supply source in the countryside (on Kharkiv region (Ukraine)exemple)",";potentiel énergétique;plant growing wastes;champ de densité;déchets des cultures végétales;field of density;cattle breeding wastes;déchets d’élevage;energy potentia","potentiel énergétique,champ de densité,déchets des cultures végétales,déchets d’élevage",";Oleksandr , Tretyakov","2008-11-14","fr","true","14-11-2008","Rubriques Aménagement, Urbanisme 2008","Oleksandr Tretyakov","Article","Texte intégral",4216,0,246,1181,814,513,475,538,449,NA,NA
986,"","Frémont A., Frémont-Vanacore A., avec la collaboration de Patricia Cicille, 1999, La France dans le monde, préface de Hubert Védrine, collection Atlas de France, vol.1 Paris, RECLUS, La Documentation Française, 128 p.","","","",";Jean-Pierre , Chevalier","2000-03-30","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4925,"9412616167372044279","Quelques remarques sur la géographie urbaine au Japon depuis 1970","A few remarks about urban geography in Japon since 1970",";history;urban geography;japanese geography;géographie japonaise;géographie urbaine;épistémologie;histoire;epistemolog","épistémologie,géographie japonaise,géographie urbaine,histoire",";Akio , Onjo","1999-09-24","fr","true","24-09-1999","Rubriques Epistémologie, Histoire de la Géographie, Didactique 1999","Akio Onjo","Article","Texte intégral",2490,236,746,610,290,187,168,135,118,1,1
23476,"","Hänsgen D., Lentz S. et Tzschaschel S. (dir.), 2010, Deutschlandatlas. Unser Land in 200 thematischen Karten, Primus Verlag, Darmstadt, 240 p.","","","",";Antoine , Laporte","2011-01-27","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4357,"14867813661609613822","Approche poissonnienne des modèles d’interaction spatiale","A statistical approach of spatial interaction models",";flux de marchandises;vraisemblance;Poisson distribution;modèle d’interaction spatiale;modèle de Poisson;freight flows;spatial interaction model;surdispersion;likelihood;overdispersio","flux de marchandises,modèle de Poisson,modèle d’interaction spatiale,surdispersion,vraisemblance",";G. , Viho;D. , Robert;Christian , Calzada;Jean-Marc , Vincent;G. , D’Aubigny;Claude , Grasland","2000-03-09","fr","true","09-03-2000","Rubriques Systèmes, Modélisation, Géostatistiques 2000","G. D’AubignyChristian CalzadaClaude GraslandD. RobertG. VihoJean-Marc Vincent","Article","Texte intégral",2450,240,469,501,352,297,185,203,203,13,2
26431,"4163493652856985546","Essai de typologie des espaces résidentiels à partir d’indicateurs désagrégés à l’échelle du bâtiment. Application à Besançon et à Metz","Typology of residential spaces from disaggregated indicators at the building scale. A case study for Besançon and Metz",";data analysis;typologie;classification;disaggregated approach;approche désagrégée;residential built;analyse factorielle;bâtiments résidentiels;urban spaces;espace urbai","espace urbain,bâtiments résidentiels,approche désagrégée,analyse factorielle,typologie",";Nicolas , Lunardi;Yohan , Sahraoui;Jean-Philippe , Antoni","2014-07-30","fr","true","30-07-2014","Rubriques Systèmes, Modélisation, Géostatistiques 2014","Yohan SahraouiNicolas LunardiJean-Philippe Antoni","Article","Texte intégral",1039,0,0,0,0,0,0,0,1039,0,39
2242,"8458514563137936438","Simulation paysagère : un modèle multi-agents pour prendre en compte les relations sociales","Landscape simulation : a multi-agent model to take social interactions into consideration",";multi-agents;multi-agent;modélisation paysagère;discrete events;landscape modelling;social interaction;simulation;relations sociales;événements discret","simulation,modélisation paysagère,multi-agents,événements discrets,relations sociales",";Christophe , Poix;Yves , Michelin","2000-01-05","fr","true","05-01-2000","Rubriques Systèmes, Modélisation, Géostatistiques 2000","Christophe PoixYves Michelin","Article","Texte intégral",4739,325,940,1013,723,408,388,528,414,12,5
26315,"","Les dépenses de personnel des collectivités locales franciliennes","Personnel expenditure for local goverments in Ile de France",";réduction;personnel;territoires;finances publiques locales;typologies;rigidité;administratio","finances publiques locales,personnel,administration,rigidité,réduction,typologies,territoires",";Françoise , Navarre","2014-05-19","fr","true","19-05-2014","Rubriques Espace, Société, Territoire 2014","Françoise Navarre","Article","Texte intégral",1081,0,0,0,0,0,0,0,1081,NA,NA
990,"10650192400292721725","daily mobility and adequacy of the urban transportation network a gis application","",";urban transport;réseau de transports en commun;mobilité quotidienne;daily mobility;GIS;SI","mobilité quotidienne,réseau de transports en commun,SIG",";Véronique , Mondou","2001-06-18","en","false","18-06-2001","Transversalités Dossiers 1999 11th European Colloquium on Quantitative and Theoretical Geography. Durham Castle, UK, September 3-7, 1999","Véronique Mondou","Article","Texte intégral",1892,89,336,387,388,227,139,174,152,3,2
25815,"","Prieur C., Dupont L. (dir.), 2012, Les espaces des masculinités, Géographie et cultures, No.83, 149 p.","","","",";Patrick , Farges","2013-03-26","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3257,"15191176845940634335","Le Bassin parisien. Une région métropolitaine","Regional integration. The Case of greater Paris",";concentration;urban geography;déplacements domicile-travail;décentralisation industrielle;regional planning;géographie urbaine;croissance urbaine;city;emploi;centrality;urban growth;développement régional;Paris;géographie industrielle;aménagement du territoir","aménagement du territoire,concentration,croissance urbaine,décentralisation industrielle,déplacements domicile-travail,développement régional,emploi,géographie industrielle,géographie urbaine,Paris",";Frédéric , Gilli","2005-04-15","fr","true","15-04-2005","Rubriques Espace, Société, Territoire 2005","Frédéric Gilli","Article","Texte intégral",22448,807,2536,2988,1832,2982,2817,3830,4656,28,13
10182,"4958787718050007739","La ségrégation résidentielle dans les plus grandes villes françaises (1968-1999) : quel modèle urbain ?","Residential segregation in the largest French cities (1968-1999): in search of an urban model",";France;model;ségrégation résidentielle;social geography;urban space;residential segregation;espace urbain;géographie sociale;modèle;gentrificatio","espace urbain,France,gentrification,géographie sociale,modèle,ségrégation résidentielle",";Markus , Schwabe","2007-09-19","fr","true","19-09-2007","Rubriques Espace, Société, Territoire 2007","Markus Schwabe","Article","Texte intégral",20001,1526,6020,3186,1799,1538,2050,1769,2113,7,26
