"id"	"UID"	"SCHID"	"Title"	"Title_en"	"keywords_en"	"keywords_fr"	"authors"	"date"	"langue"	"translated"	"numciting"	"numcited"
"2587"	"T0189"	"7582614944283045405"	"Gestion durable de l’eau au Cap (Afrique du Sud)- Retour sur la difficile conciliation des durabilités environnementale,financière et sociale (2001-2004)"	"Sustainable gestion of water in Cape Town (South Africa)- Return to the uneasy conciliation of environmental, financial and social sustainabilities (2001-2004)"	";accessibilité;pauvreté;Cape Town;Le Cap;local politic;water gestion;Afrique du Sud;durabilité;environment;poverty;sustainability;South Africa;politique locale;environnement;gestion de l’eau;accessibilit"	"accessibilité,Afrique du Sud,durabilité,environnement,gestion de l’eau,Le Cap,pauvreté,politique locale"	";Marie , Plancq-Tournadre"	"2006-09-20"	"fr"	"true"	"0"	"7"
"22065"	"T0787"	"3788821887140970232"	"Paradoxes conceptuels du développement durable et nouvelles initiatives de coopération Nord-Sud : le Mécanisme pour un Développement Propre (MDP)"	"Conceptual paradoxes of sustainable development and new initiatives of North-South co-operation: the Clean Development Mechanism (CDM)"	";MDP;coopération Nord-Sud;contradictions;développement durable;Kyoto protocol;changement climatique;climate change;environment;protocole de Kyoto;CDM;sustainable development;North-South co-operation;gaz à effet de serre;paradoxes;greenhouse gases;environnemen"	"changement climatique,contradictions,coopération Nord-Sud,développement durable,environnement,gaz à effet de serre,MDP,paradoxes,protocole de Kyoto"	";Moïse Tsayem , Demaze"	"2009-03-20"	"fr"	"true"	"0"	"52"
"7872"	"T0110"	""	"Analyse des aires de marché du commerce de détail à Québec : une méthodologie combinant une enquête de mobilité et un système d’information géographique"	"Retail Market Analysis within the Quebec Metropolitan Area: a Methodological Approach Combining Travel Survey with GIS"	";spatial analysis;concurrence entre les agglomérations commerciales;competition among shopping facilities;Quebec;analyse spatiale;commerce de détail;SIG;travel behaviour;Québec;comportement de mobilité;GIS;market area;aires de marché;retai"	"SIG,aires de marché,commerce de détail,analyse spatiale,comportement de mobilité,concurrence entre les agglomérations commerciales,Québec"	";François , Des Rosiers;Marius , Thériault;Gjin , Biba"	"2007-07-09"	"fr"	"true"	"0"	"23"
"7191"	"T0706"	""	"Reinvent Geodiversity"	""	""	""	";Denise , Pumain"	"1999-12-12"	"en"	"false"	"0"	"0"
"2329"	"T0163"	"707506829189541681"	"Sur une représentation globale des infections a VIH en Afrique subsaharienne. Les complexes socio-spatiaux de risques"	"On a global representation of HIV infections in subsaharan africa. The socio-spatial sets of risks"	";multiple correspondance analysis (MCA);modélisation;Subsaharian Africa;analyse des correspondances multiples;eco-epidemiology;éco-épidémiologie;VIH;risk status;risque;modelling;HIV;Afrique subsaharienn"	"Afrique subsaharienne,VIH,modélisation,éco-épidémiologie,analyse des correspondances multiples,risque"	";Cyrille , Mbiaga;Michel , Roux;Thierry , Naizot"	"2002-05-23"	"fr"	"true"	"0"	"24"
"5125"	""	""	"Concentration spatiale des accidents de la route : méthode d'identification des zones noires basée sur l'autocorrélation spatiale application et étude de sensibilité"	""	";black zone;spatial autocorrelation;road accident;zone noire;autocorrélation spatiale;accidentologi"	"accidentologie,autocorrélation spatiale,zone noire"	";Benoît , Flahaut"	"1999-06-16"	"fr"	"false"	"0"	"0"
"5151"	""	""	"Paysages d'estives : de la télédétection à la cartographie de synthèse"	"Landscapes of mountain pastures. From teledetection to synthetic mapping. (Aspe en Ossau valleys in the Pyrenees )"	";pastoralisme;cartographie;occupation du sol;pâturage d’altitude;télédétection;échantillonnage spatia"	"cartographie,échantillonnage spatial,occupation du sol,pastoralisme,pâturage d’altitude,télédétection"	";Muriel , Harguedinguy"	"1999-06-16"	"fr"	"true"	"0"	"0"
"22999"	"T0891"	"4786174449418476463"	"Predicting and mapping the location of an estimated population from a survey: an applied method"	""	";santé;cartographie;personnes âgées;wellbeing;survey;mapping;health;elderly;GIS;SIG;bien-être;méthodologie d’enquêt"	"bien-être,cartographie,méthodologie d’enquête,personnes âgées,santé,SIG"	";Philippe , Gerber;Sébastien , Fleuret;Marc , Schneider"	"2010-03-22"	"en"	"false"	"0"	"35"
"988"	""	""	"Lacour C., Puissant S. (eds), 1999, <em>La métropolisation - Croissance, diversité et fractures</em>, Paris, Anthropos-Economica, Collection Villes."	""	""	""	";Céline , Vacchiani-Marcuzzo"	"2000-03-24"	"fr"	"false"	"0"	"0"
"25009"	"T1017"	"4200725332148778478"	"Caractérisation des tissus urbains à partir de l’analyse structurelle des réseaux viaires"	""	";théorie des graphes;structural analysis (morphology);analyse structurelle (morphologie);street network;tissus urbains;graph theory;urban fabric;réseaux viaire"	"réseaux viaires,analyse structurelle (morphologie),théorie des graphes,tissus urbains"	";Rachid , Hamaina;Thomas , Leduc;Guillaume , Moreau"	"2012-01-25"	"fr"	"false"	"0"	"14"
"22771"	""	"8110478753605639630"	"The <em>World Development Report</em> 2009: The Beginning of A Space Odyssey?"	""	""	""	";Olivier , Walther"	"2009-11-18"	"en"	"false"	"0"	"16"
"4150"	"T0246"	"1314318680086198489"	"Nouvelles temporalités, changements spatiaux et inégalités sociales. L’exemple des villes pétrolières du Casanare (Colombie)"	"New times, spatial change and social inequalities. The example of oil producing cities of Casanare (Colombia)"	";time;espace-temps;inégalité sociale;social inequality;Colombia;Colombie;oil producing city;ville pétrolière;space-time;temporalit"	"Colombie,espace-temps,inégalité sociale,temporalité,ville pétrolière"	";Jean-Marc , Fournier"	"2003-05-25"	"fr"	"true"	"0"	"35"
"26309"	"T1162"	""	"Felsch P., 2013, Comment August Petermann inventa le Pôle Nord, Paris, Éditions de la Maison des Sciences de l’Homme [1ère édition allemande 2010], 195 p."	""	""	""	";Federico , Ferretti"	"2014-05-07"	"fr"	"false"	"0"	"6"
"1007"	"T0534"	"9731812632519923401"	"Opening Plenary : Communicating about Theoretical Geography"	""	""	""	";Denise , Pumain"	"2001-12-04"	"en"	"false"	"0"	"5"
"4437"	""	""	"Modernism, Cosmopolitanism and Catastrophism in Los Angeles and Mexico City<a id=retour1></a><a id=bkmretour1></a>"	""	";model of society;urbanité;Mexico City;urbanisme;image;urbanism;catastrophism;modèle de ville;modernisme;cosmopolitisme;modernism;model of city;catastrophisme;Mexico;modèle de société;représentation;cosmopolitanism;urbanity;Los Angele"	"catastrophisme,cosmopolitisme,Los Angeles,Mexico,modèle de société,modèle de ville,modernisme,représentation,urbanisme,urbanité"	";Jérôme , Monnet"	"2000-06-28"	"en"	"false"	"0"	"31"
"14253"	"T0704"	"11029996868557835777"	"Cybergeo et les périodiques électroniques scientifiques"	"Cybergeo and the Electronic Scientific Journals"	";journals;nouvelles technologies;knowledge;new technologies;communication;savoir;réseau;research;network;revues;science;recherche;édition électronique;electronic publishin"	"nouvelles technologies,science,recherche,édition électronique,communication,savoir,réseau,revues"	";Christine , Kosmopoulos"	"2002-06-30"	"fr"	"true"	"0"	"49"
"3316"	"T0086"	"15458138967781985577"	"Localisation optimale d’unités de soins dans un pays en voie de développement : analyse de sensibilité"	"Optimal location of healthcare facilities in developing countries : an example in Rwanda"	";hôpitaux;location;p-median;p-médiane;hospital;Rwanda;localisatio"	"localisation,hôpitaux,p-médiane,Rwanda"	";Xavier , Querriau;Mohamed , Kissiyar;Isabelle , Thomas;Dominique , Peeters"	"2004-08-24"	"fr"	"true"	"0"	"30"
"4011"	""	""	"L'autocorrélation spatiale comme outil géostatistique d'identification des concentrations spatiales des accidents de la route"	"Spatial autocorrelation as a geostatistical tool for identifying spatial concentrations of road accidents"	";black zone;spatial autocorrelation;road accident;accidents de la route;zone noire;autocorrélation spatial"	"accidents de la route,autocorrélation spatiale,zone noire"	";Benoît , Flahaut"	"2001-02-07"	"fr"	"true"	"0"	"0"
"24601"	"T0973"	"15145909352471637153"	"Residential segregation in the largest French cities (1968-1999): in search of an urban model"	""	";France;model;ségrégation résidentielle;social geography;urban space;residential segregation;espace urbain;géographie sociale;gentrification;modèl"	"espace urbain,géographie sociale,modèle,ségrégation résidentielle,gentrification,France"	";Angéla , Verdier;Markus , Schwabe"	"2011-10-22"	"en"	"false"	"0"	"71"
"4957"	"T0184"	"13563786100244745522"	"Prospective et gestion stratégique la réalité des délocalisations"	""	";économie géographiqu"	"économie géographique"	";Jean , Bouinot"	"2007-03-09"	"fr"	"false"	"0"	"0"
"129"	"T0164"	"17645760952633302273"	"Cartographie en anamorphose"	"Anamorphosis Mapping"	";cartography;cartographie;anamorphose;anamorphosi"	"anamorphose,cartographie"	";Patrice , Langlois;Jean-Charles , Denain"	"1996-04-14"	"fr"	"true"	"0"	"0"
"26954"	""	"15389204091477420269"	"Fournier M. (dir), 2015, Labellisation et mise en marque des territoires, Clermont-Ferrand, Presses universitaires Blaise Pascal, collection Ceramac No.34, 632 p."	""	""	""	";Laurent , Bonnard"	"2015-04-28"	"fr"	"false"	"0"	"0"
"3514"	"T0539"	""	"Débats socratiques en géographie"	""	";histoire de la géographie;Russi"	"histoire de la géographie,Russie"	";Viatcheslav , Shuper"	"2003-01-29"	"fr"	"false"	"0"	"0"
"5021"	"T0036"	""	"Note aux auteurs"	""	""	""	""	"2015-04-02"	"fr"	"false"	"0"	"0"
"5639"	"T0024"	""	"Revue des sommaires/Journal Reviews"	""	""	""	""	"2007-04-24"	"fr"	"false"	"0"	"0"
"930"	""	"12181622537683467276"	"Landes D., <em>Richesse et pauvreté des nations</em>, Albin Michel, 2000, 760 p."	""	""	""	";Sophie , Baudet"	"2001-04-09"	"fr"	"false"	"0"	"0"
"755"	""	"17607972050897680312"	"Heurley J., 2003, <em>L’Irlande</em>, Paris, PUF, coll. Que sais-je ?, 127 p."	""	""	""	";Marianne , Guérois"	"2005-08-11"	"fr"	"false"	"0"	"0"
"5466"	""	""	"Comparaison n'est pas raison…"	""	""	""	";Yves , Guermond;Nicole , Mathieu"	"2004-11-15"	"fr"	"false"	"0"	"0"
"17203"	"T0737"	"16071811597336120749"	"Le parc amazonien de Guyane française : un exemple du difficile compromis entre protection de la nature et développement"	"The Amazonian park of French Guiana: an example of the difficult compromise between nature protection and development"	";territorial conflict;développement;conflit territorial;development;cartography;cartographie;nature protection/conservation;développement durable;parc national;national park;sustainable development;French Guiana;Guyane française;aménagement du territoire;territorial planning;protection/conservation de la natur"	"parc national,protection/conservation de la nature,développement,développement durable,aménagement du territoire,conflit territorial,cartographie,Guyane française"	";Moïse Tsayem , Demaze"	"2008-03-27"	"fr"	"true"	"0"	"51"
"12063"	"T0340"	"9778440285021324005"	"Les indices de ségrégation résidentielle : un outil intégré dans un système d’information géographique"	"Residential segregation indices : a tool integrated into a geographical information system"	";ségrégation résidentielle;indices de ségrégation;indices of segregation;social segregation;ethnic segregation;ségrégation ethnique;residential segregation;GIS;SIG;ségrégation social"	"indices de ségrégation,ségrégation résidentielle,ségrégation sociale,ségrégation ethnique,SIG"	";Philippe , Apparicio"	"2000-06-16"	"fr"	"true"	"0"	"2"
"281"	"T0581"	""	"Mobility in Strasbourg form 1870 to 1940"	""	""	""	";Franz Joseph , Hahn;Jean-Luc , Pinol"	"1996-04-12"	"en"	"false"	"0"	"3"
"741"	""	"1528635355550738441"	"Blais H., 2005, <em>Voyages au Grand Océan. Géographies du Pacifique et colonisation, 1815-1845</em>, Paris, Comité des travaux historiques et scientifiques, 352 p."	""	""	""	";Marie-Claire , Robic"	"2006-09-27"	"fr"	"false"	"0"	"0"
"15633"	"T0560"	"4095901814035540958"	"Valeurs géographiques, valeurs de la géographie"	""	""	""	";Denise , Pumain"	"2007-12-20"	"fr"	"false"	"0"	"0"
"13033"	"T0390"	"1472935377201672955"	"Le rôle de la reconnaissance dans l’élaboration de la connaissance géographique."	"The Role of Reconnaissance in the Shaping of geographical knowledge (Connaissance).Some general Insights and a case Study : Antarctica"	";Antarctique;world’s exploration;Antarctica;geographical knowledge;exploration du Monde;épistémologie;connaissance géographique;epistemology;reconnaissanc"	"Antarctique,connaissance géographique,épistémologie,exploration du Monde,reconnaissance"	";Jean-Baptiste , Arrault"	"2007-11-28"	"fr"	"true"	"0"	"46"
"876"	""	"4394115856744970973"	"Ghorra-Gobin C., 2001, <em>Réinventer le sens de la ville. Les espaces publics à l´heure globale</em>, Paris, L´Harmattan, 266 p."	""	""	""	";Antoine , Fleury"	"2002-03-13"	"fr"	"false"	"0"	"0"
"727"	"T0671"	""	"Cartography and Artificial Intelligence"	""	""	""	";Denise , Pumain"	"2005-11-12"	"en"	"false"	"0"	"0"
"962"	""	""	"Lemoine M., Graciansky P.C. de, Tricart P., 2000, <em>De l´océan à la chaîne de montagnes. Tectonique des plaques dans les Alpes</em>, Paris, Gordon and Breach Science Publishers."	""	""	""	";Bernard , Debarbieux"	"2001-01-24"	"fr"	"false"	"0"	"0"
"23461"	"T0919"	"16496572292154496094"	"El Mapa del África Occidental Española de 1949 a escala 1:500.000: orgullo militar, camelladas y juegos poéticos saharauis"	"The Map of the Western Spanish Africa of 1949 to scale 1:500.000: military pride, méharés and poetical saharawi games"	";colonialisme;topography;colonialism;cartography;cartographie;colonialismo;toponimia;Africa;cartografia;toponym"	"cartographie,toponyme,colonialisme"	";José Antonio Rodriguez , Esteban"	"2011-01-20"	"es"	"true"	"0"	"57"
"22123"	"T0798"	""	"La &quot;Stadtschrumpfung&quot; ou &quot;rétrécissement urbain&quot; en Allemagne : un champ de recherche émergent"	"Shrinking Cities in Germany: an emerging research field and a new paradigm for analyzing the evolution of cities?"	";dynamique urbaine;urban policy;urban decline;shrinking cities;Eastern Germany;déclin urbain;politique urbaine;urban dynamics;Est de l’Allemagn"	"Est de l’Allemagne,déclin urbain,dynamique urbaine,politique urbaine"	";Daniel , Florentin;Sylvie , Fol;Hélène , Roth"	"2009-03-26"	"fr"	"true"	"0"	"74"
"25486"	"T1044"	"15086426008078156737"	"Figures et Unité de l’idée de montagne chez Alexandre von Humboldt"	""	""	""	";Bernard , Debarbieux"	"2012-08-21"	"fr"	"false"	"0"	"38"
"742"	""	"4589955624756916039"	"Frolova M., 2006, <em>Les Paysages du Caucase. Invention d’une montagne</em>, Paris, Comité des travaux historiques et scientifiques, 206 p."	""	""	""	";Marie-Claire , Robic"	"2006-09-27"	"fr"	"false"	"0"	"0"
